"Date","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","EM","RankEM"
2016-02-21,"Michigan St.",67.289866255144,269,67.3271275390094,239,116.829171458143,8,121.447981229565,3,93.4031290091612,12,93.5967311008271,14,0.952376840254528,2,27.8512501287381,1
2016-02-21,"Villanova",67.1242283950617,278,66.3603866969879,277,113.162593224458,26,117.922557620757,16,91.4105299204596,6,90.0807737196427,2,0.956776921558291,1,27.8417839011147,2
2016-02-21,"Virginia",61.5779914529915,351,61.4211199689648,348,115.173691148884,12,119.637341720759,11,96.2519489357829,37,92.240492314081,8,0.952154794868238,3,27.3968494066781,3
2016-02-21,"Kansas",69.661013986014,146,69.4463443098123,121,114.344275361642,19,120.46152871909,8,96.1955944629747,35,93.6166624690285,15,0.947816947188087,5,26.8448662500619,4
2016-02-21,"Louisville",67.2152777777778,272,67.1089432729812,250,114.794140981206,15,114.739587306247,31,90.6309500705616,3,88.5530241611202,1,0.951626995532172,4,26.1865631451273,5
2016-02-21,"Oklahoma",71.7215909090909,70,70.394097779629,83,113.255664192863,25,119.593135767504,12,97.6277059474279,50,93.7105751985337,16,0.942927694194604,6,25.8825605689705,6
2016-02-21,"North Carolina",71.7444444444444,68,71.9552399088715,46,116.917204703639,6,121.417175152898,4,98.4832457052963,68,95.548253808759,32,0.940218211471728,7,25.868921344139,7
2016-02-21,"Duke",68.5554012345679,202,68.1639372680002,186,119.390631074402,2,123.597114609449,2,103.559024192853,169,99.3013890597109,67,0.925323493978824,12,24.2957255497384,8
2016-02-21,"Kentucky",68.7152263374486,197,67.5472781599657,225,113.970057633403,22,119.858198223659,10,97.3100270338272,45,95.8976344100302,34,0.928563017737636,9,23.9605638136287,9
2016-02-21,"Iowa",69.6636752136752,145,69.32527320162,134,114.512585863483,17,119.288070604185,13,98.4949586157144,69,95.482447061922,29,0.928234953152204,10,23.8056235422633,10
2016-02-21,"West Virginia",71.1925,84,70.1114528112312,96,110.014866860551,58,114.983467770622,29,92.5924712560534,9,91.423639000616,5,0.933190822333259,8,23.5598287700064,11
2016-02-21,"Arizona",70.4647633744856,104,68.7763040107284,161,114.186060449108,20,117.710862742121,19,94.3654442496666,15,95.1342805113683,22,0.920476008815748,13,22.5765822307525,12
2016-02-21,"Purdue",68.4555059523809,206,68.33736872067,181,112.174264832115,29,114.285622312598,34,93.1538529291123,11,91.7250858656177,7,0.926143555214227,11,22.5605364469805,13
2016-02-21,"Xavier",71.9634259259259,63,71.4469438849208,57,111.365199973843,38,116.402079552698,24,95.2725103971465,26,94.1108651893889,20,0.920168181754813,14,22.2912143633089,14
2016-02-21,"Miami FL",67.144764957265,277,66.9094400857269,256,113.735094213854,23,117.787860381479,17,99.1192499021268,77,95.5007798768272,31,0.917747928710882,16,22.287080504652,15
2016-02-21,"SMU",66.079,311,66.1270045685691,289,119.25135920383,3,121.191773264149,6,97.6122995813344,49,99.7892400200791,77,0.903314651396711,20,21.4025332440695,16
2016-02-21,"Indiana",69.3815972222222,164,68.8755172891628,152,119.43879460887,1,120.503644680325,7,100.257810570044,104,99.1101065674447,66,0.904448384485677,19,21.3935381128801,17
2016-02-21,"Wichita St.",66.3636752136752,303,66.0485001534948,293,110.288527828634,55,112.419233889449,53,90.0575916745928,2,91.1415236633852,4,0.917809316907036,15,21.277710226064,18
2016-02-21,"Maryland",67.0708333333333,282,67.8403028204537,206,111.588844649102,34,114.661175525964,32,95.9312209042953,31,93.7311796659395,17,0.910343127086335,17,20.9299958600243,19
2016-02-21,"Iowa St.",72.0708847736625,56,71.6567122882785,53,113.72658609739,24,121.356523285962,5,103.263368383954,163,101.092595826863,98,0.891000500042025,21,20.2639274590982,20
2016-02-21,"Texas A&M",68.9680041152263,182,67.6109926157003,222,109.456679271309,64,113.514747074994,39,95.3301559989056,27,93.2814115586298,13,0.905302958741053,18,20.2333355163643,21
