"Date","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","EM","RankEM"
2016-01-25,"Louisville",67.8203947368421,254,67.0105092676728,245,118.334536713294,8,116.505962732962,24,86.9278411838194,1,87.7057105674454,1,0.96322566661135,1,28.8002521655164,1
2016-01-25,"Oklahoma",73.3117424242424,34,71.6375815035214,50,114.350116077345,19,119.664341540027,8,95.5331860697652,35,92.0749562884533,10,0.953202979878707,2,27.5893852515734,2
2016-01-25,"Iowa",69.8548976608187,157,68.6392195590148,164,116.251082273817,12,120.601138892484,6,97.1081921062793,58,93.4233385741438,14,0.949621388910113,4,27.1778003183402,3
2016-01-25,"Villanova",66.3858333333333,306,65.420397926504,311,113.399697652177,25,117.63476562596,17,92.4129780188119,12,90.8733246638492,7,0.951124018118214,3,26.7614409621111,4
2016-01-25,"North Carolina",72.445,57,72.374499084303,35,118.274222661058,9,121.675925727983,4,97.8909600841931,70,96.2797801007618,40,0.936563778172789,7,25.3961456272207,5
2016-01-25,"Purdue",69.3446428571429,180,68.9132433151012,151,113.988484330445,22,114.551138792178,31,89.3370324261903,4,89.1720137724412,4,0.946860046415189,6,25.3791250197368,6
2016-01-25,"West Virginia",71.8913157894737,68,70.1989935733093,95,112.394401293301,31,113.644493599438,36,88.3683846078656,2,88.3563587714264,2,0.947574611599132,5,25.2881348280112,7
2016-01-25,"Kansas",70.3263257575758,134,69.9994619673656,104,114.415863759551,18,118.749768936684,13,94.8591380720409,28,94.181794428325,17,0.934966208989342,9,24.5679745083588,8
2016-01-25,"Virginia",61.9633040935672,350,61.6910036637119,348,117.367055364277,10,120.579565758288,7,98.6780243277333,90,96.2786034507044,39,0.930100414046523,11,24.3009623075837,9
2016-01-25,"Michigan St.",67.2826058201058,273,66.8155289370484,258,115.649317814308,14,119.392382921673,11,93.3343543469558,16,95.1428643115451,29,0.931560550510182,10,24.2495186101281,10
2016-01-25,"Texas A&M",69.8638157894737,156,68.3533666643617,182,111.754141172514,37,114.082273549282,32,91.4094266921909,9,90.4501563188294,6,0.93519612568218,8,23.6321172304529,11
2016-01-25,"Miami FL",68.3528549382716,221,67.9917752731856,197,114.91123126473,17,117.446186392245,18,94.6479571530184,24,93.8263972844092,15,0.929703325449456,12,23.6197891078362,12
2016-01-25,"Duke",69.5047916666667,174,68.4804222157376,175,122.538755642069,2,124.665915183057,1,101.662878279612,148,101.12249655719,112,0.917359981343166,15,23.5434186258671,13
2016-01-25,"Saint Mary's",63.0708333333333,347,62.3670998157409,347,124.586792507912,1,123.047122671172,3,94.5156025249503,22,100.325247836381,92,0.912753234596576,18,22.7218748347913,14
2016-01-25,"Maryland",66.9183333333333,288,67.4603513096277,219,115.328796731164,15,116.863905489313,22,95.5536735877385,36,94.5740138745775,21,0.919362307934688,13,22.2898916147352,15
2016-01-25,"Indiana",70.593125,123,69.6135062925814,121,122.022820322497,3,119.58638379684,10,96.6842623849397,54,97.3312817007637,49,0.914359330270025,17,22.2551020960765,16
2016-01-25,"SMU",66.278947368421,310,66.3690119140488,278,120.795873054604,4,121.455299187186,5,95.6346667600943,37,99.245695023218,71,0.910715207100124,19,22.2096041639681,17
2016-01-25,"Arizona",69.7305555555556,163,68.357128015023,181,114.259098716736,20,117.446033693978,19,93.1076762326838,14,95.2775836262209,30,0.917254878856947,16,22.1684500677569,18
2016-01-25,"Xavier",71.1486842105263,95,70.7482797972803,78,112.264018404218,33,116.490878582236,25,94.8921172414912,29,94.3882168748116,18,0.918306922054363,14,22.1026617074243,19
2016-01-25,"Iowa St.",73.8029970760234,24,72.8108664743633,28,113.708468502369,23,119.644389443824,9,99.6532695422512,109,98.5952316696247,68,0.902495198785848,21,21.0491577741995,20
2016-01-25,"Wichita St.",66.1933641975309,313,65.1892090092423,319,111.168956247406,39,115.230567967379,26,93.350010474536,17,94.4542549772266,20,0.907746362972194,20,20.7763129901521,21
2016-01-25,"Kentucky",69.6144736842105,170,68.2320571021402,188,111.383885832151,38,114.862718534977,28,96.4020162069074,45,95.0187064961763,27,0.898542555928295,23,19.8440120388006,22
2016-01-25,"Baylor",67.9222222222222,246,66.5499846279228,269,115.031527695321,16,118.173307522175,15,98.5086673909447,85,99.3197158397042,73,0.880670374944903,27,18.8535916824711,23
2016-01-25,"Oregon",69.8421052631579,158,69.2308206826945,142,110.113830271699,58,116.75545956493,23,97.2200604037668,59,97.9108533535682,57,0.883322733495403,26,18.8446062113619,24
2016-01-25,"Vanderbilt",70.1456871345029,143,68.4037475842853,179,109.388875185039,70,112.004225747721,50,93.4368066465086,18,93.1826129286961,13,0.892421496697463,25,18.8216128190251,25
