"Date","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","EM","RankEM"
2016-02-13,"Villanova",67.0413194444444,284,65.7934498330977,290,112.991062367101,26,117.277646309168,20,90.7261741347711,4,88.8282394139492,2,0.96065154054408,1,28.4494068952191,1
2016-02-13,"Michigan St.",67.4390555555556,266,66.8854212330614,243,116.610986743727,6,121.040632795488,4,93.1893533888715,12,93.6990074089942,17,0.950000289211492,3,27.3416253864942,2
2016-02-13,"Virginia",61.7245949074074,351,61.1101141457537,348,115.372594170201,13,119.670124641317,8,96.1882130987077,36,92.6932707218043,12,0.949673949029316,4,26.9768539195129,3
2016-02-13,"Iowa",69.6601273148148,153,68.6202255188273,153,115.088901434431,16,120.057871859828,6,97.7387444008856,58,93.5773388811043,15,0.946121266490943,5,26.4805329787241,4
2016-02-13,"Louisville",67.7364583333333,243,66.9692157845481,237,115.33406735122,14,114.391433237172,31,89.1706737832437,2,88.3402568295128,1,0.951290629777177,2,26.0511764076591,5
2016-02-13,"Oklahoma",72.4298418972332,49,70.7139018467089,66,114.20554381504,20,119.920810665457,7,97.0530915879228,46,94.1617604079897,21,0.941634967190309,7,25.7590502574673,6
2016-02-13,"Kansas",70.0771245059289,130,69.3990823682335,113,113.428747529216,22,118.895135693816,12,95.5393326167547,33,93.7400714574984,18,0.938988197305611,8,25.1550642363175,7
2016-02-13,"West Virginia",71.3066666666667,84,69.6232288135911,101,111.123548711737,41,115.111125929814,27,91.9368909300807,9,90.3459269119408,6,0.941909029154954,6,24.765199017873,8
2016-02-13,"North Carolina",71.9927083333333,64,71.6188166272038,44,116.346353150943,8,120.748211718974,5,98.2863654856789,66,96.3570535086676,42,0.930535161414579,11,24.391158210306,9
2016-02-13,"Maryland",67.0876736111111,280,67.2784207753671,218,113.405322902707,23,116.430396693906,21,95.286324702554,28,92.4042855936119,11,0.934495211225506,10,24.0261111002942,10
2016-02-13,"Duke",69.0894097222222,183,68.0248250739157,180,121.289370069958,1,124.49766191144,2,103.157574910551,165,100.564277508984,93,0.920936015784252,13,23.9333844024556,11
2016-02-13,"Purdue",69.3106666666667,167,68.8397822651045,141,112.595889551272,27,113.940676373152,34,91.3620949179395,8,90.1644639401286,5,0.936522576996797,9,23.7762124330235,12
2016-02-13,"Miami FL",67.293538647343,272,66.9359981506222,240,115.188863491677,15,118.308475418393,14,98.3264816457602,67,94.901383776939,24,0.926576797528936,12,23.4070916414543,13
2016-02-13,"Kentucky",69.0692708333333,186,67.5676770448372,200,113.239886470972,24,117.855416264469,17,96.5879328677957,40,95.4497860246216,34,0.918704227101487,14,22.4056302398471,14
2016-02-13,"Indiana",69.9093888888889,143,69.1029511544369,132,119.804900643605,5,119.069345653686,11,98.469629700297,74,97.6325755139881,52,0.907433321277087,18,21.4367701396981,15
2016-02-13,"Wichita St.",66.5996980676329,298,65.8114607302215,288,110.083133104318,57,112.893594361427,44,90.9650127433106,5,91.6704269248027,8,0.916432052711972,15,21.2231674366239,16
2016-02-13,"SMU",66.4391304347826,304,66.1226214540391,276,120.430774711137,2,121.192959729792,3,97.1036988975096,48,100.018235701734,84,0.900997890790854,20,21.1747240280575,17
2016-02-13,"Arizona",70.3229444444444,119,68.4273933925236,164,113.056384029843,25,116.123332217855,22,94.2347196686548,15,94.9836643816205,26,0.909775839221415,17,21.139667836234,18
2016-02-13,"Texas A&M",69.4994791666667,157,67.8156201840932,185,109.444007008804,67,113.187544452471,40,94.2891161339078,16,92.3690244752626,10,0.911929579736772,16,20.8185199772082,19
2016-02-13,"Iowa St.",72.4406828703704,48,71.3504755378047,50,112.3990647458,28,119.561265876629,9,101.230238309277,130,98.775862292886,68,0.899909558798367,21,20.7854035837428,20
2016-02-13,"Xavier",71.8885416666667,68,71.0079597140404,58,111.032154022106,42,115.450892249591,25,95.6295337886782,35,95.0546493189453,28,0.903394420027047,19,20.3962429306454,21
2016-02-13,"Oregon",69.6203125,154,68.8407013359878,140,110.694793637243,46,117.599908735656,18,98.5027052910748,75,97.5205566928703,51,0.89595701031075,23,20.0793520427859,22
2016-02-13,"Connecticut",67.59375,255,66.8303864236404,245,108.684369911517,77,110.170108827543,80,90.9999550926705,7,91.0600619856226,7,0.899422335920331,22,19.1100468419203,23
2016-02-13,"Notre Dame",65.7802083333333,323,65.6288726130845,298,119.914759878844,4,124.783046080651,1,107.632841277387,271,106.073843907964,210,0.866235117167657,34,18.7092021726864,24
2016-02-13,"Baylor",67.425,267,66.608889152699,258,113.959454440037,21,119.163400234693,10,100.765269011861,117,100.644283215168,94,0.874614263809033,31,18.5191170195254,25
2016-02-13,"Gonzaga",68.9578703703704,192,67.5400838378428,204,115.540636160841,12,115.026038224426,28,95.5577501614956,34,96.5403771961216,44,0.88233888545421,27,18.4856610283048,26
2016-02-13,"Florida",70.2114583333333,122,68.8977970815476,138,105.774280989259,130,110.337485193484,78,94.9607487795919,24,91.8927863242946,9,0.891251969703537,24,18.4446988691893,27
2016-02-13,"Saint Mary's",63.0130681818182,347,62.1787786078112,347,120.06041824565,3,118.2452959511,16,95.158672348104,26,99.8058837317968,79,0.875407628250625,29,18.4394122193028,28
2016-02-13,"Vanderbilt",69.9392939814815,140,68.5759609853865,156,108.220977817635,84,111.558457347631,64,94.8917962376856,22,93.4732663405042,14,0.884325244600865,26,18.0851910071271,29
2016-02-13,"Valparaiso",69.1304347826087,176,66.8402369333905,244,107.694046598567,96,107.439021320454,127,88.1414540350121,1,89.4868769738629,3,0.891151915921496,25,17.9521443465908,30
2016-02-13,"Cincinnati",66.7182,295,64.5365416802661,327,109.626443399004,64,110.675561496261,73,92.1317301655985,11,92.95819784112,13,0.88144767040784,28,17.7173636551407,31
2016-02-13,"USC",74.0109375,16,71.8979788303394,41,110.69367511268,47,113.989590784416,33,97.0278556915126,45,96.3086971253704,41,0.874166124114674,32,17.6808936590457,32
2016-02-13,"Texas",67.1836226851852,277,64.6865896963771,323,106.226399357291,123,112.447674604495,49,98.0821811349069,63,94.9711470160579,25,0.874628839707678,30,17.476527588437,33
2016-02-13,"Butler",70.1072916666667,128,67.5536080903317,202,115.542060937003,11,118.893697662686,13,99.8553737065262,105,101.928299474559,122,0.854525065743254,37,16.965398188127,34
