"DateOfGame","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","AdjEM","RankAdjEM"
"2017-11-24","Abilene Christian",70.475,216,69.0368,287,96.984,241,99.184,262,112.934,290,107.425,269,0.285394,270,-8.24077,269
"2017-11-24","Air Force",67.075,316,69.3393,277,105.933,123,101.235,213,98.1631,111,106.345,246,0.36209,227,-5.11,227
"2017-11-24","Akron",72.075,146,70.5868,197,101.823,177,102.271,184,82.101,8,102.67,153,0.48881,169,-0.398898,169
"2017-11-24","Alabama",74.6094,73,70.5367,202,117.284,31,111.156,47,93.0996,66,93.0519,17,0.885382,27,18.1039,29
"2017-11-24","Alabama A&M",75.5469,48,71.8273,115,81.3709,341,90.0943,349,117.749,323,113.384,349,0.0663526,350,-23.2897,350
"2017-11-24","Alabama St.",74.7792,64,71.9677,107,86.5893,320,92.6717,337,125.557,345,113.126,347,0.0916623,342,-20.4539,344
"2017-11-24","Albany",69.0219,262,67.703,330,118.76,22,109.688,64,103.637,177,103.299,168,0.665997,97,6.38894,96
"2017-11-24","Alcorn St.",72.7396,120,71.1524,159,88.0135,313,94.8238,321,125.18,344,112.455,344,0.123349,335,-17.6308,335
"2017-11-24","American",67.7844,301,67.7418,328,93.4659,276,98.4236,271,118.422,328,107.116,261,0.274223,273,-8.69272,274
"2017-11-24","Appalachian St.",74.7394,68,74.0152,38,106.685,112,102.285,183,115.459,303,107.624,278,0.357748,236,-5.33922,235
"2017-11-24","Arizona",71.5075,175,70.6855,193,122.188,16,117.884,5,100.617,141,94.6363,27,0.925952,11,23.2479,9
"2017-11-24","Arizona St.",74.49,74,73.0592,58,127.099,7,113.939,19,100.88,144,104.635,202,0.727048,71,9.30466,70
"2017-11-24","Arkansas",78.7094,15,75.028,17,118.262,25,112.976,27,90.9349,48,96.2448,46,0.863329,34,16.7311,34
"2017-11-24","Arkansas Pine Bluff",67.0646,317,68.9615,293,82.8226,337,88.5473,350,110.169,273,110.827,326,0.0703715,348,-22.2798,347
"2017-11-24","Arkansas St.",72.1825,142,71.4879,137,102.116,175,101.691,199,107.516,233,105.948,236,0.384234,217,-4.25706,218
"2017-11-24","Army",75.2042,56,74.1435,33,113.216,62,103.713,147,101.233,149,103.558,178,0.504311,162,0.155404,162
"2017-11-24","Auburn",76.7625,34,75.304,15,113.505,57,112.378,35,100.03,135,98.7222,75,0.816071,51,13.6561,50
"2017-11-24","Austin Peay",67.5991,305,70.8594,180,85.0649,327,97.3097,284,118.285,324,110.696,324,0.185093,318,-13.3862,318
"2017-11-24","Ball St.",76.005,42,73.4697,49,102.447,169,105.77,111,116.442,312,104.312,195,0.539828,143,1.45821,143
"2017-11-24","Baylor",66.8325,321,66.8812,338,116.021,38,113.089,25,88.8346,38,93.0422,15,0.904119,20,20.0463,20
"2017-11-24","Belmont",69.8417,235,70.1751,232,111.877,68,108.769,72,104.975,198,103.541,177,0.637948,105,5.22793,105
"2017-11-24","Bethune Cookman",79,12,74.0611,37,95.1021,259,93.5566,331,102.477,162,110.611,322,0.127221,334,-17.0548,332
"2017-11-24","Binghamton",68.3146,290,68.8902,296,100.252,201,99.6262,246,104.577,190,106.54,250,0.316139,251,-6.91358,251
"2017-11-24","Boise St.",70.1062,231,70.3312,218,104.252,144,106.251,100,94.2854,78,98.9335,76,0.694369,82,7.31774,83
"2017-11-24","Boston College",72.3771,134,72.7101,78,110.035,84,107.169,90,88.6532,34,99.6271,86,0.698297,80,7.54205,81
"2017-11-24","Boston University",72.7969,117,72.9623,67,95.0503,260,98.804,267,105.949,213,105.178,221,0.327624,242,-6.37415,242
"2017-11-24","Bowling Green",80.2208,8,74.4345,26,99.7954,208,99.4987,252,98.4065,112,104.037,191,0.374518,220,-4.53793,220
"2017-11-24","Bradley",66.4625,329,69.092,284,100.787,189,100.997,220,91.2777,50,97.8596,63,0.589734,122,3.13705,122
"2017-11-24","Brown",71.3625,180,72.5487,84,101.402,181,99.284,260,105.633,208,108.628,292,0.262231,280,-9.34436,284
"2017-11-24","Bryant",73.7969,95,72.5488,83,84.9773,328,96.4178,299,113.934,295,111.336,334,0.160517,324,-14.918,326
"2017-11-24","Bucknell",76.5208,35,73.1658,54,111.171,77,110.891,53,114.928,301,103.237,167,0.694745,81,7.65317,80
"2017-11-24","Buffalo",74.3719,78,74.5043,24,106.091,121,104.492,129,107.311,230,103.102,160,0.538428,147,1.39009,145
"2017-11-24","Butler",69.1425,258,69.6433,261,104.126,145,110.268,60,99.6966,131,97.317,56,0.807963,53,12.9512,54
"2017-11-24","BYU",70.4688,217,74.2338,30,115.754,40,109.032,69,103.466,175,101.152,123,0.703212,78,7.87948,78
"2017-11-24","Cal Poly",66.7906,323,67.789,326,104.813,137,101.94,190,108.168,242,107.205,264,0.35914,233,-5.26481,232
"2017-11-24","Cal St. Bakersfield",69.0292,261,69.6284,263,95.1429,258,99.6027,248,116.232,310,99.7301,88,0.496323,164,-0.127458,164
"2017-11-24","Cal St. Fullerton",69.1375,259,70.6246,196,77.0416,349,96.0721,304,108.04,239,104.636,203,0.272508,274,-8.56358,273
"2017-11-24","Cal St. Northridge",66.3396,330,71.1763,155,98.7271,227,96.8615,291,113.923,294,110.58,320,0.178986,320,-13.7182,320
"2017-11-24","California",73.93,88,72.1532,99,103.905,147,102.969,161,107.108,226,100.556,105,0.567767,128,2.4134,128
"2017-11-24","Campbell",78.1125,19,71.2837,150,102.257,173,103.107,157,111.672,285,106.397,248,0.410674,202,-3.28968,202
"2017-11-24","Canisius",72.0531,147,71.2784,151,106.427,115,103.278,153,109.653,266,108.5,291,0.361872,228,-5.22204,230
"2017-11-24","Central Arkansas",78.6976,16,75.5837,13,104.766,138,100.954,222,108.474,250,110.902,328,0.253364,286,-9.94761,288
"2017-11-24","Central Connecticut",68.7172,279,68.4339,310,99.8796,206,95.1722,316,104.117,183,110.74,325,0.149037,328,-15.5674,328
"2017-11-24","Central Michigan",63.5687,347,72.3262,93,106.981,109,103.543,149,103.806,179,108.826,296,0.360697,230,-5.28357,233
"2017-11-24","Charleston Southern",70.4542,219,70.4202,210,94.4929,263,100.478,235,123.062,338,110.42,319,0.252559,288,-9.94162,287
"2017-11-24","Charlotte",72.7292,121,74.198,32,101.369,183,103.264,154,109.041,261,107.487,273,0.386755,215,-4.22336,217
"2017-11-24","Chattanooga",66.8865,319,68.4006,311,93.112,278,98.4438,270,104.744,194,104.693,205,0.330076,241,-6.24973,241
"2017-11-24","Chicago St.",73.2775,107,71.6049,130,78.6335,346,91.8997,340,129.952,349,110.587,321,0.106334,339,-18.6877,340
"2017-11-24","Cincinnati",74.9062,61,69.0851,285,118.456,24,113.395,23,77.606,4,89.5778,2,0.937695,6,23.8175,7
"2017-11-24","Clemson",70.29,226,69.3854,273,111.336,75,110.626,55,91.7796,54,96.4454,48,0.828849,47,14.1801,47
"2017-11-24","Cleveland St.",71.9969,149,72.6831,80,84.9303,329,94.2026,329,92.5898,60,102.38,147,0.277421,272,-8.17732,267
"2017-11-24","Coastal Carolina",71.4219,179,71.1682,156,104.019,146,101.636,201,104.932,196,103.623,181,0.444558,185,-1.98723,185
"2017-11-24","Colgate",72.8187,115,70.2806,224,103.316,156,103.259,155,103.721,178,103.626,182,0.489806,168,-0.366838,168
"2017-11-24","College of Charleston",68.7367,277,68.5859,304,96.2203,247,104.13,135,95.2802,88,97.535,59,0.679718,92,6.5954,95
"2017-11-24","Colorado",71.735,161,71.7304,119,108.706,99,106.097,103,92.9466,64,99.2932,83,0.681835,89,6.80415,91
"2017-11-24","Colorado St.",73.7775,96,71.5741,132,95.8438,253,102.965,163,107.146,229,103.215,165,0.493015,166,-0.250496,166
"2017-11-24","Columbia",73.5687,100,71.8443,113,98.3983,228,102.804,168,108.383,247,105.763,233,0.41915,193,-2.95841,194
"2017-11-24","Connecticut",70.9156,201,69.6036,264,105.08,129,107.228,88,88.4626,33,95.7142,40,0.7869,59,11.5142,59
"2017-11-24","Coppin St.",69.6674,242,70.0087,244,76.0891,350,90.2511,347,108.161,241,111.878,341,0.0779641,346,-21.6267,346
"2017-11-24","Cornell",72.0219,148,72.3509,91,95.9343,251,100.732,229,114.923,300,107.36,268,0.324574,245,-6.62801,245
"2017-11-24","Creighton",77.08,31,74.4484,25,116.332,36,113.929,20,101.201,148,97.6534,62,0.854799,39,16.2757,35
"2017-11-24","Dartmouth",70.2875,227,71.1444,160,106.717,111,101.536,207,120.613,332,108.694,295,0.313574,253,-7.15842,256
"2017-11-24","Davidson",71.3292,181,71.0918,163,133.224,1,110.031,63,104.675,192,100.839,113,0.731698,70,9.19228,71
"2017-11-24","Dayton",68.1656,292,68.2984,314,107.606,107,105.532,113,106.658,222,101.201,124,0.618206,118,4.33126,115
"2017-11-24","Delaware",65.125,338,67.0065,337,99.5784,212,100.999,219,99.9688,133,104.949,210,0.391471,213,-3.94954,213
"2017-11-24","Delaware St.",70.1594,229,69.3474,275,85.4325,325,90.7453,344,121.875,335,113.105,345,0.0735755,347,-22.36,348
"2017-11-24","Denver",74.3875,77,71.297,149,88.029,312,104.005,137,115.637,304,107.106,260,0.41633,196,-3.10087,198
"2017-11-24","DePaul",69.7688,238,70.9374,174,93.9007,270,102.899,165,101.954,155,100.694,110,0.561958,131,2.20503,131
