"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"1","November 14, 2014","Abilene Christian",101,"Hillsdale",61
"2","November 14, 2014","Akron",74,"UMBC",57
"3","November 14, 2014","Alabama",82,"Towson",54
"4","November 14, 2014","Alabama State",105,"Auburn Montgomery",64
"5","November 14, 2014","Arizona",78,"Mount St. Mary's",55
"6","November 14, 2014","Arizona State",86,"Chicago State",50
"7","November 14, 2014","Army",84,"Air Force",78
"8","November 14, 2014","Auburn",83,"Milwaukee",73
"9","November 14, 2014","Baylor",80,"McNeese State",39
"10","November 14, 2014","Boise State",81,"San Diego",75
"11","November 14, 2014","Boston College",58,"New Hampshire",50
"12","November 14, 2014","Bradley",75,"Texas-Arlington",86
"13","November 14, 2014","BYU",95,"Long Beach State",90
"14","November 14, 2014","Brown",70,"St. Peter's",58
"15","November 14, 2014","Bucknell",75,"Marist",72
"16","November 14, 2014","Buffalo",69,"South Dakota State",67
"17","November 14, 2014","Cal State Bakersfield",99,"High Point",100
"18","November 14, 2014","California",91,"Alcorn State",57
"19","November 14, 2014","UC-Irvine",87,"Chapman",36
"20","November 14, 2014","Campbell",97,"Barber-Scotia",58
"21","November 14, 2014","Central Connecticut",63,"Fairfield",71
"22","November 14, 2014","Central Michigan",106,"Alma",64
"23","November 14, 2014","Chattanooga",110,"Hiwassee",53
"24","November 14, 2014","Cincinnati",52,"Saint Francis (PA)",37
"25","November 14, 2014","Citadel",65,"VMI",66
"26","November 14, 2014","Clemson",86,"Florida A&M",41
"27","November 14, 2014","Coastal Carolina",79,"Trinity Baptist",36
"28","November 14, 2014","Colorado",65,"Drexel",48
"29","November 14, 2014","UConn",66,"Bryant",53
"30","November 14, 2014","Creighton",104,"Central Arkansas",77
"31","November 14, 2014","Dayton",76,"Alabama A&M",52
"32","November 14, 2014","DePaul",72,"UIC",71
"33","November 14, 2014","Detroit",77,"Rochester (MI)",54
"34","November 14, 2014","Duke",113,"Presbyterian",44
"35","November 14, 2014","East Carolina",99,"North Carolina Wesleyan",81
"36","November 14, 2014","Eastern Kentucky",76,"Savannah State",53
"37","November 14, 2014","Eastern Michigan",64,"St. Francis (IL)",52
"38","November 14, 2014","Eastern Washington",86,"Texas Southern",62
"39","November 14, 2014","Elon",64,"Florida Atlantic",58
"40","November 14, 2014","Florida",68,"William & Mary",45
"41","November 14, 2014","Florida International",64,"Florida College",42
"42","November 14, 2014","Fordham",94,"NYIT",77
"43","November 14, 2014","Furman",40,"College of Charleston",75
"44","November 14, 2014","George Mason",60,"Cornell",68
"45","November 14, 2014","George Washington",92,"Grambling",40
"46","November 14, 2014","Georgia State",115,"Tennessee Temple",55
"47","November 14, 2014","Georgia Tech",80,"Georgia",73
"48","November 14, 2014","Gonzaga",104,"Sacramento State",58
"49","November 14, 2014","Hartford",53,"Sacred Heart",71
"50","November 14, 2014","Harvard",73,"MIT",52
"51","November 14, 2014","Hawaii",85,"Arkansas-Pine Bluff",57
"52","November 14, 2014","Hofstra",94,"Jacksonville",61
"53","November 14, 2014","Idaho",77,"Eastern Oregon",65
"54","November 14, 2014","Illinois",80,"Georgia Southern",71
"55","November 14, 2014","Incarnate Word",89,"Texas-Tyler",49
"56","November 14, 2014","Indiana",116,"Mississippi Valley State",65
"57","November 14, 2014","Iona",78,"Cleveland State",73
"58","November 14, 2014","Iowa",90,"Hampton",56
"59","November 14, 2014","Iowa State",93,"Oakland",82
"60","November 14, 2014","Fort Wayne",74,"Manchester",50
"61","November 14, 2014","IUPUI",66,"Indiana State",79
"62","November 14, 2014","James Madison",51,"Virginia",79
"63","November 14, 2014","Kansas",69,"UCSB",59
"64","November 14, 2014","Kansas State",98,"Southern Utah",68
"65","November 14, 2014","Kentucky",85,"Grand Canyon",45
"66","November 14, 2014","Lehigh",66,"Villanova",77
"67","November 14, 2014","Liberty",69,"Randolph",45
"68","November 14, 2014","Lipscomb",91,"Berry",70
"69","November 14, 2014","Longwood",79,"Averett",53
"70","November 14, 2014","Louisiana",85,"Louisiana College",57
"71","November 14, 2014","Louisville",81,"Minnesota",68
"72","November 14, 2014","Loyola (IL)",71,"Rockhurst",58
"73","November 14, 2014","Loyola Marymount",76,"Southeast Missouri State",66
"74","November 14, 2014","Marquette",79,"UT-Martin",63
"75","November 14, 2014","Marshall",74,"Jacksonville State",55
"76","November 14, 2014","Maryland",82,"Wagner",48
"77","November 14, 2014","UMass",95,"Siena",87
"78","November 14, 2014","Mercer",88,"Piedmont",48
"79","November 14, 2014","Miami (FL)",84,"Howard",49
"80","November 14, 2014","Middle Tennessee",77,"Ohio Valley",60
"81","November 14, 2014","Ole Miss",65,"Charleston Southern",66
"82","November 14, 2014","Mississippi State",66,"Western Carolina",56
"83","November 14, 2014","Missouri",61,"UMKC",69
"84","November 14, 2014","Missouri State",64,"Eastern Illinois",53
"85","November 14, 2014","Murray State",74,"Houston",77
"86","November 14, 2014","Navy",59,"Michigan State",64
"87","November 14, 2014","UNLV",60,"Morehead State",59
"88","November 14, 2014","New Mexico",79,"Idaho State",55
"89","November 14, 2014","Norfolk State",81,"Pfeiffer",43
"90","November 14, 2014","UNC",76,"North Carolina Central",60
"91","November 14, 2014","North Carolina A&T",91,"Greensboro",61
"92","November 14, 2014","UNC Greensboro",76,"Chowan",62
"93","November 14, 2014","NC State",93,"Jackson State",58
"94","November 14, 2014","North Texas",84,"Arkansas-Monticello",62
"95","November 14, 2014","Northern Colorado",83,"Black Hills State",62
"96","November 14, 2014","Northwestern",65,"Houston Baptist",58
"97","November 14, 2014","Notre Dame",82,"Binghamton",39
"98","November 14, 2014","Ohio State",92,"UMass-Lowell",55
"99","November 14, 2014","Oklahoma State",83,"Southeastern Louisiana",55
"100","November 14, 2014","Oregon",107,"Coppin State",65
"101","November 14, 2014","Oregon State",67,"Rice",54
"102","November 14, 2014","Penn State",61,"Morgan State",48
"103","November 14, 2014","Pepperdine",89,"Fresno State",74
"104","November 14, 2014","Pitt",78,"Niagara",45
"105","November 14, 2014","Portland",87,"Concordia (OR)",59
"106","November 14, 2014","Princeton",64,"Rider",58
"107","November 14, 2014","Purdue",80,"Samford",40
"108","November 14, 2014","Quinnipiac",88,"Yale",85
"109","November 14, 2014","Rhode Island",94,"Pace",54
"110","November 14, 2014","Richmond",64,"Radford",46
"111","November 14, 2014","Robert Morris",50,"Lafayette",77
"112","November 14, 2014","St. Joseph's",57,"Fairleigh Dickinson",58
"113","November 14, 2014","Saint Mary's",77,"Cal State Los Angeles",67
"114","November 14, 2014","Sam Houston State",100,"Austin College",52
"115","November 14, 2014","San Diego State",79,"Cal State Northridge",58
"116","November 14, 2014","San Jose State",67,"Bethesda University (CA)",44
"117","November 14, 2014","Santa Clara",89,"Cal State Fullerton",72
"118","November 14, 2014","Seattle",53,"Texas State",62
"119","November 14, 2014","South Alabama",83,"Carroll (MT)",64
"120","November 14, 2014","South Carolina",81,"North Florida",56
"121","November 14, 2014","South Florida",75,"Flagler",61
"122","November 14, 2014","Southern",76,"Louisiana Tech",85
"123","November 14, 2014","SIU-Edwardsville",104,"Harris-Stowe",56
"124","November 14, 2014","SMU",93,"Lamar",54
"125","November 14, 2014","Southern Miss",86,"William Carey",63
"126","November 14, 2014","St. John's (NY)",77,"NJIT",58
"127","November 14, 2014","Stanford",74,"Wofford",59
"128","November 14, 2014","Stephen F. Austin",75,"Mississippi College",49
"129","November 14, 2014","Stetson",75,"Edward Waters",61
"130","November 14, 2014","Stony Brook",57,"Columbia",56
"131","November 14, 2014","Syracuse",89,"Kennesaw State",42
"132","November 14, 2014","Temple",40,"American",37
"133","November 14, 2014","Tennessee",69,"VCU",85
"134","November 14, 2014","Tennessee State",97,"Reinhardt",66
"135","November 14, 2014","Tennessee Tech",83,"Piedmont",29
"136","November 14, 2014","Texas",85,"North Dakota State",50
"137","November 14, 2014","Texas A&M",109,"Northwestern State",68
"138","November 14, 2014","Texas A&M-Corpus Christi",73,"Our Lady of the Lake",58
"139","November 14, 2014","TCU",71,"Prairie View",54
"140","November 14, 2014","UTEP",65,"Washington State",52
"141","November 14, 2014","Texas-Rio Grande Valley",88,"Wayland Baptist",80
"142","November 14, 2014","UTSA",92,"Huston-Tillotson",74
"143","November 14, 2014","Texas Tech",71,"Loyola (MD)",59
"144","November 14, 2014","Troy",85,"Brewton-Parker",71
"145","November 14, 2014","UCLA",113,"Montana State",78
"146","November 14, 2014","Utah",90,"Ball State",72
"147","November 14, 2014","Utah State",72,"Weber State",61
"148","November 14, 2014","Utah Valley",60,"South Dakota",52
"149","November 14, 2014","Valparaiso",90,"ETSU",76
"150","November 14, 2014","Virginia Tech",71,"Maryland-Eastern Shore",46
"151","November 14, 2014","Wake Forest",80,"UNC Asheville",69
"152","November 14, 2014","Washington",77,"South Carolina State",59
"153","November 14, 2014","West Virginia",64,"Monmouth",54
"154","November 14, 2014","Western Illinois",71,"Pacific",73
"155","November 14, 2014","Wichita State",71,"New Mexico State",54
"156","November 14, 2014","Wisconsin",62,"Northern Kentucky",31
"157","November 14, 2014","Wright State",73,"Belmont",70
"158","November 14, 2014","Xavier",93,"Northern Arizona",60
"159","November 15, 2014","Air Force",68,"Citadel",55
"160","November 15, 2014","Alabama-Birmingham",65,"Louisiana-Monroe",74
"161","November 15, 2014","Arkansas-Pine Bluff",62,"High Point",74
"162","November 15, 2014","Army",92,"VMI",86
"163","November 15, 2014","Bethune-Cookman",91,"Trinity (TX)",69
"164","November 15, 2014","Butler",99,"Maine",57
"165","November 15, 2014","UC-Riverside",75,"UC-San Diego",52
"166","November 15, 2014","Canisius",64,"Vermont",60
"167","November 15, 2014","Colorado State",83,"Montana",66
"168","November 15, 2014","Davidson",102,"Catholic",66
"169","November 15, 2014","Drake",58,"Bowling Green State",77
"170","November 15, 2014","Duke",109,"Fairfield",59
"171","November 15, 2014","Duquesne",91,"Bluefield State",51
"172","November 15, 2014","Evansville",116,"Earlham (IN)",45
"173","November 15, 2014","Florida Gulf Coast",63,"Nova Southeastern",51
"174","November 15, 2014","Florida State",81,"Manhattan",66
"175","November 15, 2014","Georgetown",83,"St. Francis (NY)",62
"176","November 15, 2014","Green Bay",88,"Illinois-Springfield",57
"177","November 15, 2014","Hawaii",72,"Cal State Bakersfield",65
"178","November 15, 2014","La Salle",57,"Colgate",52
"179","November 15, 2014","Long Beach State",74,"San Francisco State",64
"180","November 15, 2014","LSU",93,"Gardner-Webb",82
"181","November 15, 2014","Loyola Marymount",69,"Boise State",77
"182","November 15, 2014","Michigan",92,"Hillsdale",68
"183","November 15, 2014","Nevada",65,"Cal Poly",49
"184","November 15, 2014","Northern Illinois",86,"Aurora",56
"185","November 15, 2014","Northern Iowa",64,"North Dakota",52
"186","November 15, 2014","Ohio",73,"Appalachian State",47
"187","November 15, 2014","Old Dominion",76,"UNC Wilmington",56
"188","November 15, 2014","Oral Roberts",77,"Tulsa",68
"189","November 15, 2014","Penn",75,"Delaware State",77
"190","November 15, 2014","Providence",64,"Albany (NY)",60
"191","November 15, 2014","Saint Louis",62,"Southern Illinois",59
"192","November 15, 2014","San Diego",67,"Southeast Missouri State",56
"193","November 15, 2014","Santa Clara",70,"San Diego Christian",58
"194","November 15, 2014","USC Upstate",78,"Florida A&M",65
"195","November 15, 2014","USC",68,"Portland State",76
"196","November 15, 2014","St. Bonaventure",77,"Dartmouth",57
"197","November 15, 2014","Western Kentucky",77,"Austin Peay",70
"198","November 15, 2014","Winthrop",82,"Pfeiffer",59
"199","November 15, 2014","Youngstown State",61,"Kent State",69
"200","November 16, 2014","Arizona",86,"Cal State Northridge",68
"201","November 16, 2014","Arkansas",97,"Alabama State",79
"202","November 16, 2014","Little Rock",77,"Arkansas-Monticello",64
"203","November 16, 2014","Austin Peay",68,"Berea",63
"204","November 16, 2014","Boston College",62,"UMass",71
"205","November 16, 2014","Boston University",65,"Northeastern",71
"206","November 16, 2014","California",93,"Kennesaw State",59
"207","November 16, 2014","UC-Davis",57,"Holy Names",42
"208","November 16, 2014","UC-Irvine",68,"Pacific",50
"209","November 16, 2014","UCF",64,"Stetson",55
"210","November 16, 2014","Creighton",84,"Chicago State",66
"211","November 16, 2014","Denver",54,"Idaho State",38
"212","November 16, 2014","East Carolina",79,"UNC Asheville",83
"213","November 16, 2014","Elon",60,"Charlotte",73
"214","November 16, 2014","George Mason",63,"Princeton",60
"215","November 16, 2014","Hartford",51,"St. Peter's",50
"216","November 16, 2014","Harvard",57,"Holy Cross",58
"217","November 16, 2014","Howard",101,"Goucher",54
"218","November 16, 2014","Illinois",114,"Coppin State",56
"219","November 16, 2014","Illinois State",55,"Utah State",60
"220","November 16, 2014","Jacksonville",72,"Florida National University",61
"221","November 16, 2014","Kentucky",71,"Buffalo",52
"222","November 16, 2014","Lamar",78,"Louisiana State-Alexandria",75
"223","November 16, 2014","Loyola (MD)",76,"Cornell",71
"224","November 16, 2014","Marshall",66,"Savannah State",47
"225","November 16, 2014","Miami (OH)",76,"Southern Utah",63
"226","November 16, 2014","Missouri",56,"Valparaiso",41
"227","November 16, 2014","Nebraska",80,"Northern Kentucky",61
"228","November 16, 2014","Omaha",100,"Central Arkansas",75
"229","November 16, 2014","UNLV",59,"Sam Houston State",57
"230","November 16, 2014","New Mexico",67,"Cal State Fullerton",59
"231","November 16, 2014","UNC",103,"Robert Morris",59
"232","November 16, 2014","Notre Dame",92,"Navy",53
"233","November 16, 2014","Ohio Dominican",64,"Wright State",76
"234","November 16, 2014","Oklahoma",78,"Southeastern Louisiana",53
"235","November 16, 2014","Oklahoma State",74,"Prairie View",52
"236","November 16, 2014","Penn State",73,"Fordham",54
"237","November 16, 2014","Pitt",63,"Samford",56
"238","November 16, 2014","Purdue",77,"IUPUI",57
"239","November 16, 2014","Rhode Island",72,"UMass-Lowell",56
"240","November 16, 2014","Rutgers",53,"George Washington",70
"241","November 16, 2014","San Francisco",91,"South Carolina State",52
"242","November 16, 2014","San Jose State",68,"Portland",73
"243","November 16, 2014","Seton Hall",63,"Mercer",47
"244","November 16, 2014","South Florida",73,"Jackson State",64
"245","November 16, 2014","Stanford",84,"South Dakota",73
"246","November 16, 2014","Syracuse",65,"Hampton",47
"247","November 16, 2014","Texas",85,"Alcorn State",53
"248","November 16, 2014","Toledo",71,"Northern Arizona",58
"249","November 16, 2014","UCLA",84,"Coastal Carolina",71
"250","November 16, 2014","Vanderbilt",83,"Trevecca Nazarene",56
"251","November 16, 2014","Virginia",67,"Norfolk State",39
"252","November 16, 2014","West Virginia",83,"Lafayette",56
"253","November 16, 2014","Western Michigan",87,"Aquinas",57
"254","November 16, 2014","Wisconsin",89,"Chattanooga",45
"255","November 16, 2014","Wyoming",78,"Northern Colorado",70
"256","November 16, 2014","Youngstown State",71,"Oberlin",53
"257","November 17, 2014","Alabama",80,"Western Carolina",74
"258","November 17, 2014","Alabama-Birmingham",94,"Young Harris",81
"259","November 17, 2014","American",49,"Saint Francis (PA)",46
"260","November 17, 2014","Arizona State",49,"Bethune-Cookman",39
"261","November 17, 2014","Arkansas-Pine Bluff",56,"Cal State Bakersfield",49
"262","November 17, 2014","Arkansas State",73,"UT-Martin",75
"263","November 17, 2014","Ball State",101,"Indiana-Kokomo",62
"264","November 17, 2014","Brown",56,"Northwestern",69
"265","November 17, 2014","UC-Riverside",69,"Sacramento State",70
"266","November 17, 2014","Charleston Southern",92,"Erskine",50
"267","November 17, 2014","Clemson",74,"Winthrop",77
"268","November 17, 2014","Cleveland State",85,"Tiffin",56
"269","November 17, 2014","College of Charleston",67,"Gardner-Webb",80
"270","November 17, 2014","Delaware State",104,"Baptist Bible (PA)",63
"271","November 17, 2014","Drexel",49,"St. Joseph's",52
"272","November 17, 2014","Eastern Illinois",81,"Eureka",51
"273","November 17, 2014","Eastern Michigan",89,"Oakland",77
"274","November 17, 2014","Eastern Washington",75,"Utah Valley",50
"275","November 17, 2014","Fairleigh Dickinson",102,"Fairleigh Dickinson-Florham",61
"276","November 17, 2014","Florida",67,"Miami (FL)",69
"277","November 17, 2014","Florida Atlantic",74,"Warner Southern",49
"278","November 17, 2014","Florida Gulf Coast",81,"UCSB",75
"279","November 17, 2014","Fresno State",93,"Bristol University",55
"280","November 17, 2014","Gonzaga",72,"SMU",56
"281","November 17, 2014","Grand Canyon",61,"Montana State",45
"282","November 17, 2014","Houston Baptist",89,"Hillsdale",53
"283","November 17, 2014","Idaho",82,"South Dakota State",77
"284","November 17, 2014","UIC",67,"Western Illinois",64
"285","November 17, 2014","Indiana",83,"Texas Southern",64
"286","November 17, 2014","Iowa",87,"North Dakota State",56
"287","November 17, 2014","Iowa State",81,"Georgia State",58
"288","November 17, 2014","James Madison",74,"Radford",71
"289","November 17, 2014","Kansas State",83,"UMKC",73
"290","November 17, 2014","Liberty",61,"Delaware",55
"291","November 17, 2014","Lipscomb",62,"Belmont",87
"292","November 17, 2014","Louisiana-Monroe",106,"Champion Baptist",39
"293","November 17, 2014","Louisville",88,"Jacksonville State",39
"294","November 17, 2014","Loyola (IL)",78,"McKendree",68
"295","November 17, 2014","Maryland",93,"Central Connecticut",57
"296","November 17, 2014","Michigan",77,"Bucknell",53
"297","November 17, 2014","Milwaukee",75,"Minnesota-Crookston",54
"298","November 17, 2014","Mississippi State",89,"Mississippi Valley State",68
"299","November 17, 2014","Morehead State",87,"Cincinnati Christian",79
"300","November 17, 2014","Morgan State",46,"Towson",51
"301","November 17, 2014","Nevada",69,"Adams State",64
"302","November 17, 2014","NJIT",90,"Maine",86
"303","November 17, 2014","North Carolina A&T",46,"USC Upstate",63
"304","November 17, 2014","NC State",76,"Hofstra",64
"305","November 17, 2014","North Florida",79,"Webber",55
"306","November 17, 2014","North Texas",71,"Nicholls State",57
"307","November 17, 2014","Northwestern State",75,"Lyon",64
"308","November 17, 2014","Oregon",83,"Detroit",66
"309","November 17, 2014","Pepperdine",76,"Cal Lutheran",61
"310","November 17, 2014","Providence",66,"Binghamton",45
"311","November 17, 2014","Siena",76,"Vermont",84
"312","November 17, 2014","Southern",76,"Louisiana State-Alexandria",65
"313","November 17, 2014","USC",70,"Tennessee Tech",58
"314","November 17, 2014","SIU-Edwardsville",71,"Fort Wayne",74
"315","November 17, 2014","Southern Miss",68,"South Alabama",59
"316","November 17, 2014","St. John's (NY)",94,"Franklin Pierce",81
"317","November 17, 2014","Temple",82,"Louisiana Tech",75
"318","November 17, 2014","TCU",81,"Washington State",54
"319","November 17, 2014","UTSA",62,"Texas-Rio Grande Valley",63
"320","November 17, 2014","Troy",64,"Ole Miss",74
"321","November 17, 2014","Tulane",49,"Wake Forest",71
"322","November 17, 2014","Tulsa",64,"Louisiana",53
"323","November 17, 2014","Villanova",81,"Maryland-Eastern Shore",44
"324","November 17, 2014","Weber State",74,"Presentation College",49
"325","November 17, 2014","Yale",97,"Newbury",51
"326","November 18, 2014","Boise State",72,"Montana",67
"327","November 18, 2014","BYU",91,"Little Rock",62
"328","November 18, 2014","Butler",70,"Chattanooga",48
"329","November 18, 2014","Cal Poly",65,"San Francisco State",44
"330","November 18, 2014","Central Michigan",75,"Youngstown State",63
"331","November 18, 2014","Chicago State",102,"Indiana-Northwest",51
"332","November 18, 2014","Coastal Carolina",82,"Columbia International",51
"333","November 18, 2014","Colorado",90,"Auburn",59
"334","November 18, 2014","Columbia",70,"Wagner",56
"335","November 18, 2014","Cornell",58,"Colgate",52
"336","November 18, 2014","Davidson",86,"Campbell",51
"337","November 18, 2014","DePaul",80,"Drake",62
"338","November 18, 2014","Duke",81,"Michigan State",71
"339","November 18, 2014","ETSU",111,"Virginia Wise",66
"340","November 18, 2014","Eastern Kentucky",115,"Kentucky Christian",35
"341","November 18, 2014","Florida State",73,"Northeastern",76
"342","November 18, 2014","Georgetown",78,"Texas A&M-Corpus Christi",62
"343","November 18, 2014","Georgia",80,"Stony Brook",70
"344","November 18, 2014","Georgia Southern",86,"Trinity (CT)",49
"345","November 18, 2014","Georgia Tech",66,"Alabama A&M",46
"346","November 18, 2014","Grambling",55,"Lyon",49
"347","November 18, 2014","Hawaii",54,"High Point",62
"348","November 18, 2014","Incarnate Word",94,"Huston-Tillotson",63
"349","November 18, 2014","Indiana State",56,"Saint Louis",69
"350","November 18, 2014","Jacksonville",57,"Jackson State",66
"351","November 18, 2014","Kansas",40,"Kentucky",72
"352","November 18, 2014","Kent State",62,"Malone",52
"353","November 18, 2014","Lehigh",51,"Canisius",63
"354","November 18, 2014","LSU",69,"Texas Tech",64
"355","November 18, 2014","Marshall",87,"West Virginia Tech",65
"356","November 18, 2014","UMass",77,"Manhattan",68
"357","November 18, 2014","McNeese State",90,"Louisiana College",63
"358","November 18, 2014","Memphis",56,"Wichita State",71
"359","November 18, 2014","Middle Tennessee",49,"Murray State",68
"360","November 18, 2014","Minnesota",76,"Western Kentucky",54
"361","November 18, 2014","Nebraska",82,"Central Arkansas",56
"362","November 18, 2014","New Hampshire",84,"Thomas (ME)",36
"363","November 18, 2014","New Orleans",88,"Cairn",61
"364","November 18, 2014","North Carolina Central",123,"College of Faith",65
"365","November 18, 2014","UNC Greensboro",72,"UNC Wilmington",84
"366","November 18, 2014","North Dakota",76,"Mayville State",39
"367","November 18, 2014","Ohio State",74,"Marquette",63
"368","November 18, 2014","Oklahoma State",91,"Northwest Oklahoma State",45
"369","November 18, 2014","Old Dominion",63,"Richmond",57
"370","November 18, 2014","Oregon State",86,"Corban",62
"371","November 18, 2014","Penn",57,"Rider",73
"372","November 18, 2014","Portland State",84,"Willamette",63
"373","November 18, 2014","Presbyterian",82,"Piedmont",72
"374","November 18, 2014","Quinnipiac",58,"La Salle",60
"375","November 18, 2014","Saint Mary's",83,"New Mexico State",71
"376","November 18, 2014","San Diego State",53,"Utah",49
"377","November 18, 2014","South Carolina",65,"Baylor",69
"378","November 18, 2014","Southeast Missouri State",86,"Hannibal-LaGrange",49
"379","November 18, 2014","Stephen F. Austin",77,"Northern Iowa",79
"380","November 18, 2014","Stetson",52,"Florida International",53
"381","November 18, 2014","Tennessee State",67,"Southern Illinois",84
"382","November 18, 2014","Texas-Arlington",68,"Buffalo",74
"383","November 18, 2014","Virginia",75,"South Carolina State",55
"384","November 18, 2014","VCU",87,"Toledo",78
"385","November 18, 2014","VMI",124,"Johnson University",42
"386","November 18, 2014","William & Mary",56,"Howard",49
"387","November 18, 2014","Wofford",86,"Iona",73
"388","November 18, 2014","Wyoming",61,"Western State",46
"389","November 18, 2014","Xavier",97,"Long Beach State",74
"390","November 19, 2014","Air Force",70,"Colorado Christian",47
"391","November 19, 2014","Albany (NY)",65,"NJIT",48
"392","November 19, 2014","Arizona",71,"UC-Irvine",54
"393","November 19, 2014","Arkansas",83,"Wake Forest",53
"394","November 19, 2014","Belmont",96,"Trevecca Nazarene",76
"395","November 19, 2014","Binghamton",82,"Hartwick",51
"396","November 19, 2014","Bowling Green State",70,"Wright State",55
"397","November 19, 2014","Bradley",61,"Robert Morris",68
"398","November 19, 2014","BYU",101,"Southern Virginia",48
"399","November 19, 2014","Cal State Northridge",72,"Montana State",65
"400","November 19, 2014","Cincinnati",69,"Morehead State",61
"401","November 19, 2014","Citadel",71,"Toccoa Falls",58
"402","November 19, 2014","Cleveland State",60,"Jacksonville State",46
"403","November 19, 2014","Creighton",65,"Oklahoma",63
"404","November 19, 2014","Eastern Washington",95,"Walla Walla",34
"405","November 19, 2014","Florida Gulf Coast",79,"Ohio",62
"406","November 19, 2014","Furman",84,"Appalachian State",65
"407","November 19, 2014","Gonzaga",94,"St. Joseph's",42
"408","November 19, 2014","Hartford",53,"Dartmouth",48
"409","November 19, 2014","Hawaii",89,"Hawaii-Hilo",71
"410","November 19, 2014","Holy Cross",80,"Brown",65
"411","November 19, 2014","James Madison",82,"Longwood",60
"412","November 19, 2014","Lafayette",83,"Princeton",66
"413","November 19, 2014","Loyola (MD)",45,"UMBC",38
"414","November 19, 2014","Mercer",74,"Kennesaw State",66
"415","November 19, 2014","Miami (OH)",50,"Evansville",69
"416","November 19, 2014","Milwaukee",68,"IUPUI",70
"417","November 19, 2014","Missouri",78,"Oral Roberts",64
"418","November 19, 2014","UMKC",90,"Missouri S&T",77
"419","November 19, 2014","Missouri State",87,"Avila",39
"420","November 19, 2014","Mount St. Mary's",41,"Maryland-Eastern Shore",53
"421","November 19, 2014","New Mexico State",86,"Northern Colorado",65
"422","November 19, 2014","Norfolk State",63,"Boston University",71
"423","November 19, 2014","UNC Asheville",87,"Johnson & Wales (NC)",48
"424","November 19, 2014","North Texas",62,"Delaware State",55
"425","November 19, 2014","Northern Kentucky",68,"North Carolina A&T",55
"426","November 19, 2014","Notre Dame",104,"Coppin State",67
"427","November 19, 2014","Oakland",71,"Western Michigan",82
"428","November 19, 2014","Rice",68,"Prairie View",64
"429","November 19, 2014","Rutgers",61,"Fairleigh Dickinson",44
"430","November 19, 2014","Sacramento State",74,"Simpson",42
"431","November 19, 2014","Samford",68,"Austin Peay",67
"432","November 19, 2014","San Diego",72,"Florida A&M",41
"433","November 19, 2014","San Francisco",86,"Notre Dame de Namur",46
"434","November 19, 2014","San Jose State",44,"Pepperdine",63
"435","November 19, 2014","Seattle",98,"Omaha",74
"436","November 19, 2014","St. Bonaventure",70,"Siena",73
"437","November 19, 2014","St. Francis (NY)",71,"Army",74
"438","November 19, 2014","St. John's (NY)",66,"LIU-Brooklyn",53
"439","November 19, 2014","Texas State",65,"Lamar",55
"440","November 19, 2014","Tulsa",65,"Abilene Christian",39
"441","November 19, 2014","Utah State",60,"Santa Clara",54
"442","November 19, 2014","Valparaiso",91,"Indiana-South Bend",55
"443","November 19, 2014","Vermont",86,"Southern Vermont",41
"444","November 19, 2014","Virginia Tech",73,"Liberty",63
"445","November 19, 2014","Wisconsin",84,"Green Bay",60
"446","November 20, 2014","Akron",66,"USC",46
"447","November 20, 2014","Alabama",81,"Southern Miss",67
"448","November 20, 2014","Alabama-Birmingham",71,"South Florida",73
"449","November 20, 2014","Arizona State",68,"Loyola Marymount",44
"450","November 20, 2014","Boston College",69,"New Mexico",65
"451","November 20, 2014","Bryant",72,"New Hampshire",63
"452","November 20, 2014","California",73,"Syracuse",59
"453","November 20, 2014","UCF",76,"Eckerd",59
"454","November 20, 2014","Charlotte",106,"Penn State",97
"455","November 20, 2014","College of Charleston",57,"UConn",65
"456","November 20, 2014","Cornell",45,"South Carolina",69
"457","November 20, 2014","Dayton",55,"Texas A&M",53
"458","November 20, 2014","Drexel",46,"Miami (FL)",66
"459","November 20, 2014","East Carolina",92,"Virginia-Lynchburg",51
"460","November 20, 2014","Eastern Illinois",61,"UC-Davis",63
"461","November 20, 2014","George Mason",65,"West Virginia",91
"462","November 20, 2014","Grand Canyon",64,"Texas-Arlington",66
"463","November 20, 2014","Harvard",71,"Florida Atlantic",49
"464","November 20, 2014","Indiana",74,"SMU",68
"465","November 20, 2014","Iowa",57,"Texas",71
"466","November 20, 2014","Louisiana State-Alexandria",79,"Northwestern State",89
"467","November 20, 2014","Maryland",66,"Fordham",50
"468","November 20, 2014","Michigan",71,"Detroit",62
"469","November 20, 2014","Minnesota",109,"Franklin Pierce",57
"470","November 20, 2014","Ole Miss",69,"Southern",38
"471","November 20, 2014","Murray State",89,"Brescia",56
"472","November 20, 2014","NC State",79,"Jacksonville",43
"473","November 20, 2014","Northern Arizona",73,"Fresno State",52
"474","November 20, 2014","Northern Illinois",78,"Idaho",67
"475","November 20, 2014","Northern Iowa",73,"Morgan State",53
"476","November 20, 2014","Northwestern",69,"North Florida",67
"477","November 20, 2014","Pacific",81,"Pacific Union",56
"478","November 20, 2014","Providence",88,"Navy",51
"479","November 20, 2014","Purdue",82,"Grambling",30
"480","November 20, 2014","Radford",61,"Howard",52
"481","November 20, 2014","Sacred Heart",54,"UMass-Lowell",57
"482","November 20, 2014","Saint Francis (PA)",102,"Keystone",69
