"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Monday, January 29, 2018","Villanova","+32.69","128.5","95.8","68.4"
"Monday, January 29, 2018","Virginia","+32.27","113.2","81.0","59.8"
"Monday, January 29, 2018","Purdue","+31.41","123.6","92.2","67.7"
"Monday, January 29, 2018","Duke","+27.79","125.6","97.8","72.0"
"Monday, January 29, 2018","Michigan St.","+27.61","120.0","92.4","67.6"
"Monday, January 29, 2018","Cincinnati","+27.58","111.6","84.1","65.4"
"Monday, January 29, 2018","Gonzaga","+24.14","120.5","96.4","69.4"
"Monday, January 29, 2018","Auburn","+23.31","118.9","95.6","72.9"
"Monday, January 29, 2018","Kansas","+22.90","118.9","96.0","69.6"
"Monday, January 29, 2018","Tennessee","+22.83","115.3","92.5","66.8"
"Monday, January 29, 2018","Texas Tech","+22.31","112.1","89.8","67.0"
"Monday, January 29, 2018","Xavier","+22.10","119.7","97.6","71.1"
"Monday, January 29, 2018","North Carolina","+21.88","116.7","94.8","71.9"
"Monday, January 29, 2018","West Virginia","+21.43","114.4","93.0","71.7"
"Monday, January 29, 2018","Ohio St.","+21.39","116.1","94.7","67.1"
"Monday, January 29, 2018","Saint Mary's","+20.90","122.1","101.2","64.0"
"Monday, January 29, 2018","Clemson","+20.69","114.1","93.4","66.1"
"Monday, January 29, 2018","Nevada","+20.22","118.5","98.3","69.3"
"Monday, January 29, 2018","Wichita St.","+19.42","118.2","98.8","68.8"
"Monday, January 29, 2018","Florida St.","+19.32","117.9","98.6","71.9"
"Monday, January 29, 2018","Florida","+19.12","116.5","97.3","68.7"
"Monday, January 29, 2018","Oklahoma","+18.87","117.2","98.4","75.7"
"Monday, January 29, 2018","Creighton","+18.80","115.9","97.1","72.2"
"Monday, January 29, 2018","Michigan","+18.63","114.4","95.8","63.7"
"Monday, January 29, 2018","Kentucky","+18.62","114.1","95.4","69.1"
"Monday, January 29, 2018","TCU","+18.41","121.5","103.1","69.2"
"Monday, January 29, 2018","Arizona","+18.25","118.7","100.4","68.3"
"Monday, January 29, 2018","Arizona St.","+17.83","119.6","101.8","71.1"
"Monday, January 29, 2018","Miami FL","+17.73","111.1","93.4","67.6"
"Monday, January 29, 2018","Butler","+17.48","115.1","97.6","67.6"
"Monday, January 29, 2018","Louisville","+17.36","110.3","92.9","70.1"
"Monday, January 29, 2018","Seton Hall","+17.13","114.2","97.0","69.9"
"Monday, January 29, 2018","Rhode Island","+17.11","111.1","94.0","70.0"
"Monday, January 29, 2018","Notre Dame","+16.97","113.8","96.8","64.6"
"Monday, January 29, 2018","Kansas St.","+16.78","116.4","99.6","65.4"
"Monday, January 29, 2018","Texas A&M","+16.62","108.2","91.5","67.8"
"Monday, January 29, 2018","Houston","+16.04","111.5","95.4","68.8"
"Monday, January 29, 2018","Marquette","+15.90","118.8","102.9","69.4"
"Monday, January 29, 2018","Virginia Tech","+15.82","116.3","100.5","70.9"
"Monday, January 29, 2018","New Mexico St.","+15.80","108.3","92.5","67.3"
"Monday, January 29, 2018","Maryland","+15.76","113.4","97.7","67.2"
"Monday, January 29, 2018","Texas","+15.74","106.9","91.2","65.8"
"Monday, January 29, 2018","Syracuse","+15.21","108.0","92.8","63.5"
"Monday, January 29, 2018","SMU","+15.19","114.2","99.0","63.9"
"Monday, January 29, 2018","Middle Tennessee","+15.07","109.0","93.9","66.1"
