"DateOfGame","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","AdjEM","RankAdjEM"
"2016-12-19","Abilene Christian",67.0815,309,67.0855,308,98.4498,232,98.5297,289,100.77,146,106.695,220,0.285849,264,-8.16568,264
"2016-12-19","Air Force",69.7722,205,69.5656,195,109.492,67,105.737,130,105.74,220,108.017,254,0.438952,189,-2.28073,190
"2016-12-19","Akron",68.06,275,67.9405,283,111.825,48,109.681,70,101.577,159,103.671,156,0.656571,91,6.00986,90
"2016-12-19","Alabama",67.46,297,67.5703,295,99.7264,208,103.657,179,93.7582,49,96.4217,39,0.696802,82,7.23549,82
"2016-12-19","Alabama A&M",65.9875,336,66.1207,328,89.9618,329,94.6443,331,131.169,351,121.224,351,0.0548678,351,-26.5795,351
"2016-12-19","Alabama St.",71.9596,108,72.1487,81,83.522,347,91.6701,350,107.075,243,108.141,258,0.13008,335,-16.4709,333
"2016-12-19","Albany",67.6511,290,68.5176,262,104.811,126,104.829,150,103.062,188,104.904,186,0.497938,166,-0.0752094,166
"2016-12-19","Alcorn St.",69.9911,195,71.3342,117,81.4853,348,92.3053,346,115.006,326,112.184,323,0.095958,344,-19.8789,344
"2016-12-19","American",66.6153,325,67.7201,292,92.6766,312,94.1703,335,102.608,179,106.589,218,0.193949,317,-12.4185,314
"2016-12-19","Appalachian St.",72.7691,79,71.716,98,94.3718,298,98.5285,290,107.584,253,106.955,228,0.28016,272,-8.42605,269
"2016-12-19","Arizona",66.9219,314,67.8649,284,109.364,68,113.498,30,93.0486,40,94.5717,28,0.890698,21,18.9261,20
"2016-12-19","Arizona St.",74.8932,29,72.886,60,107.077,93,109.366,74,109.394,280,104.331,172,0.632274,106,5.03473,104
"2016-12-19","Arkansas",72.6888,80,72.5579,67,115.924,22,113.631,29,99.3144,124,99.9345,80,0.814137,49,13.6969,43
"2016-12-19","Arkansas Pine Bluff",69.6387,213,68.0084,278,77.8071,350,87.4084,351,106.952,241,108.092,257,0.0799877,348,-20.6837,348
"2016-12-19","Arkansas St.",70.5163,166,69.7055,189,107.035,95,105.347,139,97.8859,90,102.723,133,0.572017,131,2.62412,131
"2016-12-19","Army",74.9778,27,74.2307,35,103.317,152,99.8195,259,99.8616,133,105.688,205,0.34141,238,-5.86894,236
"2016-12-19","Auburn",76.515,12,76.3928,11,106.437,112,105.241,142,95.5324,62,99.9559,82,0.643946,96,5.28515,99
"2016-12-19","Austin Peay",72.9597,72,72.9001,59,99.835,206,102.684,196,120.001,344,114.345,341,0.224962,303,-11.661,308
"2016-12-19","Ball St.",71.913,110,71.0367,132,104.845,124,105.31,141,102.624,180,106.162,213,0.476869,172,-0.851291,173
"2016-12-19","Baylor",66.7312,320,66.0744,329,113.656,38,115.996,15,88.3456,15,92.783,11,0.928762,10,23.2126,11
"2016-12-19","Belmont",70.7413,158,69.8691,180,101.513,179,107.805,89,105.32,213,105.437,196,0.563527,132,2.36862,132
"2016-12-19","Bethune Cookman",70.3319,175,70.209,165,94.9508,293,95.9647,324,115.785,329,114.592,344,0.11506,340,-18.6272,341
"2016-12-19","Binghamton",68.2896,267,68.9081,236,97.7761,247,98.296,295,104.012,196,107.025,231,0.273213,275,-8.72873,275
"2016-12-19","Boise St.",68.8889,240,71.987,87,104.889,123,106.484,111,97.5866,88,100.709,89,0.655031,93,5.77492,91
"2016-12-19","Boston College",73.0375,67,72.4474,68,98.0066,243,98.0053,302,96.7788,74,102.153,122,0.383048,211,-4.1473,209
"2016-12-19","Boston University",71.1675,141,71.8408,93,104.68,131,105.59,135,106.425,234,106.504,217,0.475245,174,-0.913858,174
"2016-12-19","Bowling Green",73.075,65,71.1222,130,97.5125,251,100.71,240,101.006,151,103.46,152,0.423152,194,-2.75032,193
"2016-12-19","Bradley",68.6914,250,69.3378,208,101.934,174,99.4591,271,104.404,199,105.317,191,0.341169,239,-5.85757,235
"2016-12-19","Brown",72.6237,84,73.5162,45,103.667,147,103.543,183,110.113,284,111.124,309,0.30735,255,-7.58054,257
"2016-12-19","Bryant",70.8262,149,71.7814,96,100.28,201,102.187,208,115.737,328,111.572,318,0.266897,281,-9.38475,283
"2016-12-19","Bucknell",70.2852,176,69.5444,198,104.792,128,106.051,123,102.343,175,103.256,148,0.576207,127,2.79565,127
"2016-12-19","Buffalo",72.1971,99,72.8264,62,102.584,160,106.306,115,106.246,232,103.056,143,0.588315,123,3.24943,123
"2016-12-19","Butler",67.725,287,68.6,255,115.305,30,115.962,16,93.8624,51,95.129,30,0.906982,17,20.8331,17
"2016-12-19","BYU",79.8591,4,79.1468,4,105.89,114,110.062,62,94.3122,54,99.1087,74,0.76951,61,10.9537,61
"2016-12-19","Cal Poly",67.4764,296,66.8901,314,99.3979,215,101.774,218,109.243,277,108.332,263,0.327818,244,-6.55746,243
"2016-12-19","Cal St. Bakersfield",68.8333,244,68.5471,258,99.0457,224,101.316,224,90.938,28,96.6514,47,0.632277,105,4.66425,110
"2016-12-19","Cal St. Fullerton",73.0895,63,71.4143,113,98.5075,231,98.5854,288,107.018,242,109.291,282,0.234062,299,-10.7053,300
"2016-12-19","Cal St. Northridge",75.9486,18,75.2045,24,102.32,165,105.863,129,116.524,334,111.555,317,0.353841,232,-5.69127,233
"2016-12-19","California",68.5106,255,68.5193,260,103.645,148,105.411,136,85.2495,6,92.2885,8,0.821849,43,13.1227,47
"2016-12-19","Campbell",73.0826,64,70.2091,164,94.7448,295,95.8845,325,106.614,237,108.584,269,0.193034,318,-12.7,316
"2016-12-19","Canisius",72.6572,82,71.3243,118,106.781,104,106.847,104,107.237,247,108.378,266,0.459183,182,-1.5312,182
"2016-12-19","Central Arkansas",71.9591,109,73.5693,44,91.8269,316,97.8371,305,116.144,332,112.554,328,0.166381,324,-14.717,326
